comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
10156205574278701_10156207299458701,91290503700_10156205574278701,10156205574278701_10156205729573701,Lies mal die Kommentare hier scheiden sich die Geister ^^,2018-01-24 05:17:35,0
10156205574278701_10156208798938701,91290503700_10156205574278701,10156205574278701_10156205729573701,Weil die Leute entweder zu dumm sind oder falsche Erwartungen hatten. Ich tendiere zum ersteren 🤣🤣🤣,2018-01-24 15:32:33,0
10156205574278701_10156205759473701,91290503700_10156205574278701,,Dunkirk was a GREAT EXPERIENCE but a lousy movie narratively speaking.,2018-01-23 18:10:22,0
10156205574278701_10156205763353701,91290503700_10156205574278701,,Marie Sirop il est vraiment trop bien ce film 😍😍😍,2018-01-23 18:11:59,0
10156205574278701_10156205795448701,91290503700_10156205574278701,10156205574278701_10156205763353701,Ah ouais je l'ai jamais vu il faudra que je le vois 😍,2018-01-23 18:23:41,0
10156205574278701_10156205765033701,91290503700_10156205574278701,,Congratulation.,2018-01-23 18:12:43,0
10156205574278701_10156205776603701,91290503700_10156205574278701,,I liked Dunkirk but it was a long way from his best,2018-01-23 18:17:31,0
10156205574278701_10156205787213701,91290503700_10156205574278701,,Vai Nolan!!!,2018-01-23 18:21:00,0
10156205574278701_10156205788268701,91290503700_10156205574278701,,WHAT? Is that movie was historically accurate? Not at all! Just look at a few pictures of the Dunkirk beach and compare with the movie.,2018-01-23 18:21:23,2
10156205574278701_10156206529033701,91290503700_10156205574278701,10156205574278701_10156205788268701,"The movie was filmed in the city of Dunkerque ! It is geographically accurate. 
As for history, it is stated that it is not a documentary, and he wanted to show more the English side than the French. But there is no main historical mistake. 
Though I found the script insufficient.",2018-01-23 23:04:45,0
10156205574278701_10156205789913701,91290503700_10156205574278701,,Máté Kováts miért?,2018-01-23 18:21:56,1
10156205574278701_10156208810258701,91290503700_10156205574278701,10156205574278701_10156205789913701,Amiert a Legsötétebb óra is Oscart fog kapni...,2018-01-24 15:37:14,0
10156205574278701_10156205804993701,91290503700_10156205574278701,,"¿Ya la vamos a ver, Erasmo Villafaña Jimenez? ¡Ándele! 😬😬😬",2018-01-23 18:25:27,1
10156205574278701_10156205824318701,91290503700_10156205574278701,10156205574278701_10156205804993701,ZAZ,2018-01-23 18:32:11,1
10156205574278701_10156205876383701,91290503700_10156205574278701,,I couldn't wait to see this movie.  Then I passed out 30 minutes in.,2018-01-23 18:52:06,4
10156205574278701_10156205876673701,91290503700_10156205574278701,,Did it get an editing nom?,2018-01-23 18:52:21,0
10156205574278701_10156205884583701,91290503700_10156205574278701,,"C'est une horreur à voir comme film . Historiquement bâclé 
Visuellement moyen 
Les Français et les belges sont juste les grands oublier du film. 
Film pro anglais qui efface d'un trait toute la vraie histoire de Dunkerque 
À vomir",2018-01-23 18:55:38,1
10156205574278701_10156205898408701,91290503700_10156205574278701,,it grew on me. after reading his comments and reasons for the little dialogue it makes much more sence. music was brilliant. Wish they made more war films. my favourite!,2018-01-23 19:01:21,0
10156205574278701_10156205950628701,91290503700_10156205574278701,,"Having seen all the nominees, Dunkirk is, without a doubt, the one I liked the most. I don't know if it's the best of Nolan or not, and I don't care. This year is the best of all. IMO.",2018-01-23 19:17:40,1
10156205574278701_10156205992693701,91290503700_10156205574278701,,YouSsef Ashraf صبرني ياااارب,2018-01-23 19:32:29,0
10156205574278701_10156205995973701,91290503700_10156205574278701,10156205574278701_10156205992693701,Dunkirk الفشيخ😍,2018-01-23 19:33:45,0
10156205574278701_10156206001428701,91290503700_10156205574278701,10156205574278701_10156205992693701,ارجوك كفااية 😂✋🏻💔,2018-01-23 19:36:13,0
10156205574278701_10156206013143701,91290503700_10156205574278701,,An awesome movie i especially found the soundtrack moving...i love being an Aussie but it made me proud of my Pommie heritage,2018-01-23 19:40:17,0
10156205574278701_10156206034318701,91290503700_10156205574278701,,Very boring film!,2018-01-23 19:48:46,0
10156205574278701_10156206040783701,91290503700_10156205574278701,,[[STICKER]],2018-01-23 19:50:31,0
10156205574278701_10156206163828701,91290503700_10156205574278701,,Theon,2018-01-23 20:37:59,0
10156205574278701_10156206174568701,91290503700_10156205574278701,,Great movie..... But still cant beat saving private in war movie category......,2018-01-23 20:42:48,0
10156205574278701_10156206194983701,91290503700_10156205574278701,,Sydney Reynolds I hope it wins everything,2018-01-23 20:51:17,0
10156205574278701_10156209652543701,91290503700_10156205574278701,10156205574278701_10156206194983701,Same. It's the only one I know out of the group 😆,2018-01-24 20:15:06,0
10156205574278701_10156206249143701,91290503700_10156205574278701,,Gregor Sengewisch,2018-01-23 21:13:32,0
10156205574278701_10156207152348701,91290503700_10156205574278701,10156205574278701_10156206249143701,Versteh nicht warum...,2018-01-24 03:57:20,0
10156205574278701_10156206301243701,91290503700_10156205574278701,,I loved this movie ❤️,2018-01-23 21:33:03,1
10156205574278701_10156206466283701,91290503700_10156205574278701,,"I was rather confused when I first started watching, but as the film progressed I was impressed with how Nolan tried to show history in an entirely different fashion than the usual documentary fashion. Anyone who thinks this is a bad war film has obviously never seen Pearl Harbour with Michael Bay!",2018-01-23 22:33:22,1
10156205574278701_10156206554868701,91290503700_10156205574278701,,Saihimal Allu remember what i said?,2018-01-23 23:19:54,0
10156205574278701_10156206561823701,91290503700_10156205574278701,,Chetan Mehra,2018-01-23 23:23:05,1
10156205574278701_10156206674423701,91290503700_10156205574278701,,"Rami Ayoun AlSoud
Adnan Albaba",2018-01-24 00:15:35,1
10156205574278701_10156206695633701,91290503700_10156205574278701,,Waleed Khan,2018-01-24 00:26:00,0
10156205574278701_10156206707068701,91290503700_10156205574278701,10156205574278701_10156206695633701,About time,2018-01-24 00:31:06,0
10156205574278701_10156206696978701,91290503700_10156205574278701,,The movie made me want to smash my head through a window,2018-01-24 00:26:31,0
10156205574278701_10156206743093701,91290503700_10156205574278701,,Joshua White we need to watch this TONIGHT!,2018-01-24 00:51:32,0
10156205574278701_10156206830333701,91290503700_10156205574278701,,"3 spitfires, 3 stukas,2 Me 109s 1 Heinkel. half a dozen small boats, a few lines of blokes on a beach, No German soldiers (Just a few bullet holes in a boat.). Not very realistic. Harry Stiles was about the best actor and he's just a pop singer...........",2018-01-24 01:27:41,3
10156205574278701_10156207734993701,91290503700_10156205574278701,10156205574278701_10156206830333701,"(a) The film followed a single character and so was confined to one small area on a large beech.  What you watched was being repeated up and down the coast.  (b)  If you had listened at all to Nolan, he was very clear, the lack of German faces was deliberate, as it was a survival story and not a war film. (c)  And to be fair, a great deal of WW2 would have been fought by soldiers who rarely (if ever) looked their enemies in the eye. He was trying to put the viewer into the shoes of one soldier doing his best to survive what seemed like a hopeless situation.",2018-01-24 08:40:51,4
10156205574278701_10156208401578701,91290503700_10156205574278701,10156205574278701_10156206830333701,Peter Wildman very intelligent comment let down by you trying to convince me they were on  a large tree  and not on a beach.,2018-01-24 12:54:01,0
10156205574278701_10156206882383701,91290503700_10156205574278701,,Hicham Cham ton père 8 nomination,2018-01-24 01:47:34,0
10156205574278701_10156215157228701,91290503700_10156205574278701,10156205574278701_10156206882383701,Lahess,2018-01-26 14:33:50,0
10156205574278701_10156206905303701,91290503700_10156205574278701,,Fanny 🙄,2018-01-24 01:56:09,1
10156205574278701_10156206929478701,91290503700_10156205574278701,10156205574278701_10156206905303701,Guuuuut,2018-01-24 02:02:14,0
10156205574278701_10156206931433701,91290503700_10156205574278701,10156205574278701_10156206905303701,Auch Mega Musik und Stimmung,2018-01-24 02:02:23,0
10156205574278701_10156206932978701,91290503700_10156205574278701,10156205574278701_10156206905303701,Total überbewertet,2018-01-24 02:02:30,0
10156205574278701_10156206954498701,91290503700_10156205574278701,,Urvish Dave,2018-01-24 02:13:36,0
10156205574278701_10156206968943701,91290503700_10156205574278701,,Sameer Mo,2018-01-24 02:21:43,0
10156205574278701_10156207037933701,91290503700_10156205574278701,,This film blows,2018-01-24 02:58:56,0
10156205574278701_10156207094493701,91290503700_10156205574278701,,This and insomnia are the only 2 movies I dont own.  Wink wink,2018-01-24 03:31:03,0
10156205574278701_10156207152768701,91290503700_10156205574278701,,Carl,2018-01-24 03:57:33,0
10156205574278701_10156207187783701,91290503700_10156205574278701,10156205574278701_10156207152768701,Trop une bête de film et de réalisateur ! 😁,2018-01-24 04:16:06,1
10156205574278701_10156207304538701,91290503700_10156205574278701,10156205574278701_10156207152768701,"MOI je pense , que beaucoup de gens ont dit et ont voulu se dire que c'était LE film de l'année genre truc de dingue, car historique on fait comme si ça nous touchais directement alors qu'on était peinard dans une paire de couilles elle même dans une paire de couilles à l'époque.et donc c'est bien, c'est réaliste, à priori, touchant prenant plat et glauque et long, oui tout ça pour respecter les faits.mais du coup j'ai lutté pour regarder jusqu'au bout, oui, je me suis presque fait chier :) le sens critique",2018-01-24 05:19:51,1
10156205574278701_10156207401833701,91290503700_10156205574278701,10156205574278701_10156207152768701,Les goûts et couleurs 😊,2018-01-24 06:16:54,0
10156205574278701_10156207155118701,91290503700_10156205574278701,,Tommy so verdient!,2018-01-24 03:59:25,1
10156205574278701_10156207157888701,91290503700_10156205574278701,10156205574278701_10156207155118701,Auf jeden Fall!,2018-01-24 04:00:49,0
10156205574278701_10156207166688701,91290503700_10156205574278701,,The actors were great as well...,2018-01-24 04:04:26,0
10156205574278701_10156207169453701,91290503700_10156205574278701,,Dean Weis,2018-01-24 04:05:58,0
10156205574278701_10156208628788701,91290503700_10156205574278701,10156205574278701_10156207169453701,could be a chance with cinematography. Shouldn't win in the sound categories. aaaarrrrrrrrrhhhhhhHHHHHHHHHHHHHHH aaaarrrrrrrrrhhhhhhHHHHHHHHHHHHHHH,2018-01-24 14:27:26,1
